0.15	62.833	53.229	26.703	60.581	0	24.215	37.243	46.452	0	35.922	13.53	100	0.27036	3665.2	4420.4	9.29	32.36	48.006	2800.2	64.559	122.89	0.19978	91.995	49.368	2705	25.315	49.119	3332.5	22.717	66.622	2.0742	273.17	102.46	92.201	32.01	14.987	18.813	5.9479	17.205	4.0324	32.883	21.704	13.412	0.87042	15.967	5.397	6.6128	3.2211	0.010715	0.57472	0.18614	53.763	43.986
0.16	62.837	53.236	26.706	60.569	0	24.243	37.247	46.451	0	35.866	12.232	100	0.27034	3639.2	4492.8	9.3034	32.483	47.732	2800.2	65.638	122.9	0.19836	91.973	49.065	2704.4	25.13	48.905	3332.8	22.927	66.633	-0.83511	273.01	102.46	92.289	32.01	14.987	18.813	5.9479	17.205	4.0324	32.883	21.704	13.412	0.87042	15.967	5.397	6.6128	3.2211	0.010715	0.57472	0.18614	53.763	43.986
0.17	62.835	53.224	26.706	60.567	0	24.274	37.238	46.452	0	35.84	10.005	100	0.27051	3649.1	4411.7	9.1884	32.585	47.423	2800.2	64.33	122.89	0.19977	91.97	48.797	2705.5	25.372	49.212	3332.4	22.84	66.616	1.2385	272.87	102.47	92.242	32.01	14.987	18.813	5.9479	17.205	4.0324	32.883	21.704	13.412	0.87042	15.967	5.397	6.6128	3.2211	0.010715	0.57472	0.18614	53.763	43.986
0.18	62.837	53.218	26.706	60.549	0	24.305	37.235	46.457	0	36.025	14.309	100	0.2718	3654.5	4459.1	9.1798	32.648	47.861	2800.2	64.509	122.89	0.1967	91.985	50.319	2705.2	25.39	48.788	3331.9	23.006	66.628	1.1076	272.69	102.47	92.29	32.01	14.987	18.813	5.9479	17.205	4.0324	32.883	21.704	13.412	0.87042	15.967	5.397	6.6128	3.2211	0.010715	0.57472	0.18614	53.763	43.986
0.19	62.835	53.21	26.705	60.558	0	24.332	37.233	46.448	0	35.942	12.022	100	0.27267	3633.1	4430.9	9.316	32.415	47.735	2801	65.05	122.91	0.1955	91.977	50.377	2704.5	25.152	48.384	3333.1	22.929	66.609	-0.36539	272.97	102.48	92.385	32.01	14.987	18.813	5.9479	17.205	4.0324	32.883	21.704	13.412	0.87042	15.967	5.397	6.6128	3.2211	0.010715	0.57472	0.18614	53.763	43.986
0.2	62.839	53.214	26.706	60.549	0	24.373	37.248	46.452	0	35.841	10.745	100	0.27048	3688.2	4433	9.2362	32.408	47.836	2800.8	64.827	122.92	0.1976	91.984	48.717	2704.9	25.386	48.752	3332.6	22.702	66.616	-0.017904	272.92	102.47	92.359	32.01	14.987	18.813	5.9479	17.205	4.0324	32.883	21.704	13.412	0.87042	15.967	5.397	6.6128	3.2211	0.010715	0.57472	0.18614	53.763	43.986
0.21	62.841	53.216	26.716	60.538	0	24.417	37.255	46.456	0	36.101	9.7587	100	0.2703	3644.9	4484.8	9.2992	32.337	47.734	2800.3	64.53	122.9	0.19849	91.981	47.876	2705.2	25.19	50.095	3332.7	22.983	66.597	1.0918	272.72	102.48	92.397	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.010715	0.57472	0.18614	53.763	43.986
0.22	62.843	53.208	26.723	60.51	0	24.474	37.242	46.448	0	35.994	12.359	100	0.27177	3667.6	4410.1	9.2437	32.075	47.318	2801	64.884	122.91	0.20308	92.013	50.466	2704.8	25.248	50.433	3332.7	22.856	66.612	-0.34787	272.87	102.46	92.328	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.010715	0.57472	0.18614	53.763	43.986
0.23	62.847	53.213	26.73	60.527	0	24.524	37.254	46.455	0	35.855	9.4963	100	0.27158	3638.7	4429.2	9.1996	32.657	47.709	2800.9	65.771	122.9	0.20098	92.001	52.581	2705.4	25.257	50.848	3332.7	22.82	66.609	1.0039	273.07	102.44	92.301	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.010715	0.57472	0.18614	53.763	43.986
0.24	62.852	53.221	26.737	60.535	0	24.564	37.258	46.46	0	35.926	14.602	100	0.27147	3673.8	4430.5	9.2439	32.539	47.726	2800.6	65.648	122.9	0.20133	92.017	48.499	2705.1	25.473	50.645	3332.8	22.982	66.632	-1.1967	272.64	102.46	92.261	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.010715	0.57472	0.18614	53.763	43.986
0.25	62.858	53.221	26.746	60.554	0	24.604	37.251	46.464	0	35.985	12.877	100	0.2701	3640.4	4456.8	9.3344	32.113	47.663	2801.1	63.698	122.9	0.20345	91.993	50.2	2705.2	25.236	49.924	3332.6	22.878	66.622	-2.3382	272.82	102.46	92.288	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.014208	0.58801	0.17824	53.679	44.494
0.26	62.862	53.218	26.751	60.561	0	24.644	37.233	46.465	0	35.87	12.154	100	0.2719	3625.7	4469	9.2564	32.598	47.593	2800.5	65.152	122.9	0.20161	92.001	48.764	2705.6	25.421	51.089	3333.2	22.875	66.635	-0.23958	273.16	102.47	92.536	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.014208	0.58801	0.17824	53.679	44.494
0.27	62.866	53.212	26.757	60.583	0	24.708	37.234	46.462	0	36.07	13.75	100	0.27281	3641	4458.3	9.1515	32.18	47.681	2801.1	64.036	122.91	0.20039	92.038	49.992	2706.1	25.124	49.864	3333.4	23.013	66.628	-1.3257	273.09	102.44	92.479	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.014208	0.58801	0.17824	53.679	44.494
0.28	62.86	53.202	26.76	60.525	0	24.779	37.212	46.431	0	36.103	14.263	100	0.27293	3644.2	4471.4	9.2638	32.509	47.728	2801.4	65.427	122.91	0.20474	92.053	50.671	2705.7	25.392	51.045	3333.9	23.036	66.624	-1.4426	272.81	102.45	92.345	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.014208	0.58801	0.17824	53.679	44.494
0.29	62.848	53.185	26.762	60.532	0	24.842	37.213	46.413	0	35.917	13.927	100	0.27258	3657.8	4447	9.1219	32.662	47.571	2801	63.948	122.89	0.2031	92.04	50.054	2705	25.163	48.882	3333.5	22.873	66.623	-1.4529	272.89	102.45	92.296	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.014208	0.58801	0.17824	53.679	44.494
0.3	62.851	53.189	26.77	60.571	0	24.911	37.219	46.421	0	35.857	10.331	100	0.27214	3651.8	4459.5	9.1924	31.89	47.894	2800.8	64.229	122.9	0.2044	92.039	51.39	2705.2	25.213	49.625	3332.8	23.028	66.637	-1.0689	272.81	102.46	92.29	32.146	14.988	18.569	5.9208	16.768	4.0525	32.806	21.546	13.257	0.90884	16.466	5.3991	6.6824	3.2287	0.014208	0.58801	0.17824	53.679	44.494
0.31	62.855	53.192	26.725	60.586	0	24.969	37.228	46.422	0	36.141	12.246	100	0.27154	3662.8	4431.8	9.2069	32.206	47.426	2801.2	63.928	122.9	0.20303	92.028	50.93	2705.6	25.355	48.94	3333	22.844	66.642	0.057767	272.91	102.46	92.291	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.32	62.853	53.195	26.683	60.606	0	25.023	37.228	46.431	0	35.992	11.544	100	0.27147	3647.9	4460.8	9.323	32.148	47.609	2800.7	64.97	122.91	0.20361	92.005	50.849	2705.4	25.453	50.979	3332.9	22.821	66.641	-0.16263	272.97	102.44	92.238	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.33	62.862	53.193	26.643	60.633	0	25.065	37.22	46.434	0	35.848	12.671	100	0.27341	3635.7	4454	9.2587	32.926	47.28	2801.4	65.41	122.91	0.20583	91.988	51.004	2705.4	25.355	50.704	3333.2	22.959	66.638	-1.3904	272.75	102.46	92.283	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.34	62.866	53.195	26.605	60.636	0	25.112	37.207	46.44	0	36.078	11.491	100	0.26925	3630.5	4417	9.2702	32.576	47.545	2801.1	64.874	122.89	0.20337	91.979	48.644	2705.7	25.21	49.362	3333.4	22.94	66.625	1.262	273.22	102.46	92.333	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.35	62.862	53.197	26.571	60.638	0	25.164	37.213	46.445	0	35.859	14.405	100	0.27013	3636.6	4443.3	9.2246	32.518	48.04	2801.3	64.985	122.9	0.20696	91.964	50.017	2705.4	25.448	50.206	3333.2	22.915	66.646	0.031954	272.67	102.47	92.202	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.36	62.862	53.189	26.535	60.62	0	25.207	37.203	46.432	0	36.001	10.777	100	0.26788	3676.6	4449.6	9.3329	32.654	47.76	2800.5	64.369	122.9	0.20499	91.935	49.377	2705.6	25.202	51.486	3333.4	22.778	66.592	-1.3429	272.63	102.45	92.24	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.37	62.863	53.184	26.502	60.603	0	25.239	37.207	46.436	0	35.973	12.217	100	0.27001	3665.2	4398.3	9.1581	32.418	47.389	2801	65.65	122.89	0.20635	91.946	49.969	2705.9	25.148	48.452	3333.3	22.929	66.608	0.87481	272.86	102.46	92.366	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.38	62.863	53.198	26.476	60.624	0	25.288	37.208	46.442	0	36.045	13	100	0.27091	3660.7	4449.9	9.1665	32.235	47.825	2800.9	64.954	122.89	0.20655	91.985	49.043	2705.4	25.181	50.356	3333.3	22.924	66.626	-1.0773	272.89	102.44	92.376	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.39	62.857	53.195	26.447	60.642	0	25.341	37.211	46.438	0	35.888	9.7845	100	0.2696	3649.6	4454	9.3222	32.345	47.44	2801.1	65.407	122.91	0.206	91.967	48.849	2705.8	25.331	50.445	3333.5	23.023	66.609	-0.011827	272.68	102.44	92.143	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.4	62.851	53.195	26.42	60.621	0	25.392	37.212	46.441	0	36.032	11.21	100	0.27118	3636.5	4460.6	9.2754	32.449	47.54	2801	64.631	122.89	0.20673	91.928	49.642	2705	25.131	49.972	3333.1	22.908	66.606	-0.24121	272.79	102.46	92.183	31.62	14.841	18.845	5.91	16.818	4.0898	32.573	21.761	13.657	0.93288	15.749	5.3756	6.6776	3.2927	0.014208	0.58801	0.17824	53.679	44.494
0.41	62.853	53.194	26.487	60.576	0	25.421	37.227	46.443	0	35.9	10.277	100	0.26975	3653.8	4433.9	9.1891	32.143	47.474	2800.5	65.007	122.91	0.20671	91.91	50.268	2704.7	25.2	50.281	3332.9	23.014	66.599	-0.42947	272.85	102.47	92.172	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.42	62.848	53.193	26.549	60.577	0	25.437	37.233	46.436	0	35.84	12.81	100	0.26816	3648.7	4435.2	9.2938	32.42	48.097	2800.5	65.152	122.9	0.20558	91.92	49.211	2704.7	25.262	49.857	3332.2	22.816	66.593	-2.4087	272.89	102.48	92.291	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.43	62.848	53.194	26.605	60.564	0	25.457	37.233	46.432	0	35.812	10.866	100	0.27155	3629	4500.7	9.1729	32.792	47.593	2800.5	65.712	122.89	0.2079	91.917	49.417	2705.4	25.139	50.652	3332.7	22.847	66.596	0.96565	272.81	102.46	92.187	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.44	62.849	53.184	26.659	60.617	0	25.474	37.233	46.436	0	36.056	12.83	100	0.27063	3670.8	4436.7	9.2861	32.544	47.898	2800.6	65.308	122.89	0.20736	91.897	50.14	2704.3	25.229	50.915	3332.5	22.901	66.59	-1.519	272.43	102.47	92.087	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.45	62.842	53.18	26.712	60.596	0	25.477	37.222	46.419	0	35.789	9.5381	100	0.27052	3652.4	4448.1	9.3373	32.526	48.015	2800	65.067	122.9	0.20593	91.858	50.631	2704.4	25.434	48.896	3332.2	22.764	66.587	1.925	272.4	102.47	92.067	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.46	62.852	53.187	26.761	60.575	0	25.473	37.228	46.422	0	35.845	9.3405	100	0.27151	3633.4	4474.6	9.1986	32.612	47.783	2799.9	65.115	122.9	0.20919	91.85	50.14	2704.2	25.308	49.844	3331.6	22.949	66.57	-1.065	272.71	102.5	92.291	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.47	62.856	53.185	26.811	60.615	0	25.479	37.241	46.434	0	36.113	11.183	100	0.27271	3635.3	4432.3	9.2822	32.419	47.471	2800.3	65.578	122.9	0.21082	91.89	48.91	2704.8	24.996	49.012	3331.8	23.011	66.584	0.14865	272.83	102.49	92.484	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.48	62.848	53.188	26.854	60.571	0	25.502	37.231	46.416	0	35.911	10.683	100	0.27438	3644	4438.2	9.2419	32.586	47.763	2800.7	65.58	122.91	0.20799	91.944	52.187	2705.2	25.266	48.648	3332.3	22.969	66.583	1.2533	273.16	102.49	92.547	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.49	62.853	53.189	26.897	60.58	0	25.559	37.21	46.425	0	36.028	14.566	100	0.27567	3665.4	4430.5	9.199	32.578	47.446	2801.1	65.248	122.9	0.20636	92.017	50.225	2706	25.523	50.003	3333	22.873	66.591	-0.91347	273.02	102.46	92.647	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.014208	0.58801	0.17824	53.679	44.494
0.5	62.852	53.193	26.933	60.607	0	25.646	37.217	46.435	0	36.123	14.182	100	0.27369	3645.6	4460.6	9.1986	32.287	47.659	2801.3	66.061	122.91	0.20635	92.041	50.142	2705.7	25.37	47.66	3333.6	22.78	66.586	-1.318	273.23	102.46	92.471	32.366	14.844	18.848	5.8394	16.968	4.0614	32.662	21.517	13.742	1.2142	16.081	5.3892	6.7011	3.2987	0.0053451	0.57798	0.1899	52.612	43.101
0.51	62.869	53.175	26.906	60.61	0	25.737	37.216	46.433	0	35.946	13.848	100	0.27411	3663.9	4431.7	9.2522	32.712	47.804	2802	65.042	122.9	0.21006	92.054	50.831	2705.6	25.389	49.454	3334.2	22.93	66.59	1.4759	273.12	102.46	92.546	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.52	62.884	53.148	26.883	60.578	0	25.841	37.223	46.446	0	36.022	12.963	100	0.27291	3664.1	4433.9	9.2204	32.497	47.372	2801.5	64.451	122.89	0.21168	92.067	51.059	2706.6	25.586	51.028	3334.6	22.846	66.599	-0.48519	273.09	102.46	92.357	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.53	62.896	53.13	26.86	60.556	0	25.943	37.218	46.447	0	35.822	14.977	100	0.27211	3624.3	4425.4	9.2129	32.627	47.171	2802	64.741	122.92	0.21063	92.052	48.363	2706.1	25.239	51.036	3333.7	22.825	66.588	-0.43717	273.06	102.45	92.415	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.54	62.908	53.111	26.837	60.554	0	26.043	37.217	46.458	0	35.935	16.524	100	0.27383	3666.3	4422.1	9.2643	32.42	47.571	2801.9	65.286	122.9	0.21667	92.041	50.494	2706.5	25.328	48.227	3334.5	22.959	66.613	-0.96751	272.63	102.45	92.221	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.55	62.917	53.098	26.816	60.519	0	26.116	37.211	46.455	0	35.938	12.155	100	0.27299	3641.6	4419.7	9.2636	32.459	47.886	2801.1	64.961	122.9	0.21385	91.997	50.203	2705.2	25.32	50.351	3333.5	22.756	66.602	2.2363	273.11	102.45	92.145	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.56	62.925	53.086	26.794	60.554	0	26.164	37.237	46.465	0	35.873	7.7888	100	0.27284	3653.4	4433.5	9.2028	32.694	47.433	2801.4	64.642	122.9	0.21029	91.963	49.241	2705.1	25.077	49.159	3333.1	22.77	66.6	1.9867	272.87	102.46	92.175	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.57	62.928	53.077	26.773	60.541	0	26.201	37.231	46.463	0	35.891	13.157	100	0.2719	3679.4	4414.3	9.1602	32.462	47.423	2801.4	64.706	122.9	0.21578	91.935	50.355	2705.6	25.161	50.404	3332.6	22.845	66.608	0.29624	272.98	102.47	92.302	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.58	62.922	53.058	26.752	60.543	0	26.232	37.232	46.442	0	35.91	14.623	100	0.27209	3639.1	4431.4	9.2127	32.182	47.742	2800.8	65.541	122.9	0.21698	91.943	51.263	2705.6	25.298	48.089	3332.8	22.885	66.606	-1.4628	273.33	102.48	92.348	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.59	62.93	53.049	26.732	60.536	0	26.253	37.229	46.427	0	35.986	12.207	100	0.27142	3618.6	4449.7	9.2885	32.438	47.314	2800.5	65.074	122.9	0.21217	91.949	49.896	2704.3	25.42	47.517	3332.9	22.707	66.604	-0.032872	272.34	102.46	92.264	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
0.6	62.94	53.041	26.718	60.553	0	26.264	37.218	46.435	0	35.981	13.699	100	0.27053	3660.1	4472.1	9.2981	32.388	47.058	2800.6	65.322	122.9	0.21516	91.941	50.662	2704.9	25.165	50.573	3332.5	22.925	66.6	1.5781	273.14	102.46	92.212	31.78	14.872	18.995	5.8936	16.575	4.0949	32.432	21.556	13.103	0.91735	15.927	5.3627	6.5917	3.2758	0.0053451	0.57798	0.1899	52.612	43.101
