0.0055	62.8033	53.2772	26.6688	60.4731	22.21	24.3949	37.1989	46.4264	47.4457	40.8178	16.3981	500.271813	3674.18	4430.2	9.19418	25.0556	42.8876	2852.48	65.6082	123.711	0.19698	93.2515	50.0019	2784.86	25.4714	49.5953	3288.8	23.1049	66.6533	31.96	334.821	101.378	91.7565	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.006	62.8022	53.2764	26.6694	60.4731	22.21	24.5075	37.1981	46.4297	47.4457	41.7788	14.6581	500.271929	3650.18	4471.8	9.16566	24.9619	42.6034	2855.56	65.5295	123.801	0.198512	93.324	50.8628	2788.14	25.1573	48.2265	3287.35	22.7428	66.699	35.5628	336.05	101.232	91.6411	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0065	62.8022	53.2786	26.6697	60.4814	22.21	24.6415	37.197	46.4278	47.4457	42.5294	17.9306	500.272341	3676.15	4452.9	9.13658	25.6362	42.4825	2857.94	65.3926	123.881	0.203009	93.396	51.8219	2790.82	25.337	50.1421	3286.5	22.8776	66.6918	35.5805	336.501	101.062	91.5488	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.007	62.8031	53.2781	26.6699	60.4909	22.21	24.7865	37.1981	46.4275	47.4457	43.2763	19.7328	500.270183	3623.45	4394.82	9.3052	25.8579	42.425	2860.7	65.5375	123.981	0.199023	93.4432	50.2787	2792.5	25.2615	48.9668	3285.32	22.8737	66.7088	37.5836	337.033	100.875	91.4843	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0075	62.8007	53.2759	26.669	60.4934	22.21	24.9463	37.1987	46.4289	47.4457	43.9463	19.7842	500.271536	3664.03	4471.78	9.22965	26.0973	42.4799	2861.88	66.4056	124.068	0.203488	93.471	49.8354	2794.43	25.3951	51.2782	3285.01	22.8393	66.7244	43.6383	337.313	100.704	91.3805	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.008	62.803	53.2798	26.6698	60.4904	22.21	25.1156	37.1999	46.4287	47.4457	44.785	19.55	500.268016	3631.5	4405.96	9.25299	26.413	42.5297	2862.65	65.2898	124.105	0.204812	93.5286	48.7971	2795.7	25.3519	52.1071	3284.64	22.9921	66.7248	44.8323	337.729	100.531	91.2564	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0085	62.8025	53.2783	26.6697	60.4909	22.21	25.2909	37.2007	46.4296	47.4457	45.5142	20.1409	500.272195	3642.2	4446.69	9.17852	26.1527	42.3962	2864.16	66.5847	124.172	0.20789	93.5446	51.6719	2796.43	25.2089	49.4374	3283.91	22.9112	66.7334	47.149	338.095	100.333	91.1387	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.009	62.8036	53.2805	26.6708	60.4893	22.21	25.4747	37.2005	46.4285	47.4457	45.8512	23.1727	500.271376	3636.03	4479.03	9.19504	26.6531	42.3649	2864.66	65.5363	124.249	0.204366	93.5718	50.6707	2796.99	25.4436	49.706	3284.27	22.8609	66.7355	52.4932	337.558	100.126	91.0051	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0095	62.8044	53.2807	26.6707	60.4955	22.21	25.66	37.2	46.4276	47.4457	46.4316	19.6809	500.271414	3655.62	4453.18	9.30127	26.5405	42.8699	2865.38	65.4921	124.288	0.207495	93.6027	51.2075	2798.19	25.4961	50.3032	3283.62	23.0421	66.7536	53.5157	338.1	99.9188	90.8845	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.01	62.8046	53.2779	26.6704	60.4958	22.21	25.8497	37.1961	46.4284	47.4457	47.0866	23.959	500.270898	3657.21	4461.22	9.18143	26.6301	41.8688	2865.88	66.6513	124.342	0.210462	93.614	50.3995	2798.71	25.3322	49.0721	3284.3	22.8456	66.762	57.1882	338.239	99.7151	90.726	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0105	62.8043	53.2773	26.6703	60.4886	22.21	26.0436	37.1957	46.4266	47.4457	47.4415	20.7449	500.271366	3681.7	4440.17	9.17942	26.4258	42.5072	2866	65.8145	124.408	0.212765	93.6516	48.5665	2799.16	25.3798	48.8092	3283.6	22.8646	66.7822	57.7789	338.333	99.4889	90.6027	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.011	62.8042	53.2766	26.6705	60.4942	22.21	26.2368	37.1942	46.4257	47.4457	47.9193	20.6655	500.2707	3665.66	4447.13	9.17427	27.0227	42.0943	2866.31	65.6339	124.424	0.212552	93.6662	49.732	2798.63	25.3442	48.7639	3284.42	22.8813	66.7977	60.4266	338.078	99.283	90.4122	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0115	62.8019	53.2756	26.6701	60.4946	22.21	26.4335	37.1948	46.4266	47.4457	48.4993	24.5519	500.272125	3630.33	4472.12	9.20587	26.4043	42.2871	2866.45	65.8632	124.46	0.215952	93.6878	51.1219	2799.34	25.392	47.139	3284.03	22.8455	66.7991	62.1666	338.009	99.0574	90.2748	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.012	62.8016	53.2758	26.6705	60.5011	22.21	26.6319	37.1946	46.4267	47.4457	48.6745	21.9526	500.270407	3618.54	4427.13	9.2486	26.5452	42.0558	2865.9	65.6077	124.498	0.21416	93.691	51.6658	2798.69	25.341	50.5901	3283.83	22.8168	66.8189	64.0051	337.802	98.8698	90.119	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0125	62.8028	53.2744	26.6703	60.5038	22.21	26.8296	37.1914	46.427	47.4457	49.0166	21.4798	500.272863	3631.87	4465.14	9.23739	26.5099	42.1982	2866.53	66.0743	124.534	0.21656	93.7099	51.4959	2799.01	25.5961	50.7262	3284.65	22.9062	66.8466	66.8944	338.172	98.6613	89.9313	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.013	62.8045	53.2755	26.6706	60.5023	22.21	27.0296	37.1907	46.428	47.4457	49.3725	22.247	500.269945	3657.55	4419.03	9.19198	26.552	41.8753	2866.74	64.8212	124.551	0.220975	93.7429	49.4478	2799.03	25.3372	49.6092	3284.27	22.8748	66.854	70.0079	338.176	98.4462	89.7696	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0135	62.8057	53.2746	26.6702	60.5029	22.21	27.2297	37.1887	46.4277	47.4457	49.7055	21.5237	500.271854	3677.41	4472.76	9.14229	26.8168	42.2857	2866.4	65.0086	124.539	0.221339	93.7281	49.5601	2799.7	25.4586	49.2543	3284.41	22.6507	66.8596	72.4652	337.908	98.2408	89.6213	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.014	62.8059	53.2766	26.6709	60.5085	22.21	27.4263	37.1898	46.4279	47.4457	49.8944	23.1713	500.273132	3658.95	4446.15	9.30363	26.4395	41.9409	2865.52	66.1478	124.588	0.22212	93.758	50.5745	2799.56	25.5039	49.1298	3284.3	22.7314	66.9042	76.2067	338.206	98.0205	89.4492	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0145	62.8045	53.2748	26.6707	60.5161	22.21	27.6254	37.1894	46.4312	47.4457	49.8539	19.1148	500.268868	3636.33	4400.08	9.2015	26.6456	41.8101	2865.61	65.852	124.59	0.223876	93.7448	49.4359	2798.77	25.3557	48.657	3284.73	22.9767	66.9054	76.2192	338.346	97.8254	89.3223	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.015	62.8043	53.2748	26.6702	60.5094	22.21	27.8271	37.1882	46.4351	47.4457	50.298	19.8483	500.268491	3647.34	4427.28	9.19647	26.4514	42.485	2866.21	65.5858	124.6	0.224131	93.7651	50.7923	2799.3	25.6705	48.7104	3284.33	22.8965	66.933	78.3605	338.347	97.6361	89.1487	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0155	62.8065	53.2792	26.6716	60.5189	22.21	28.0267	37.1882	46.4352	47.4457	50.3736	23.4644	500.273575	3652.47	4443.56	9.30876	26.5629	41.9755	2865.02	65.9154	124.584	0.225001	93.7549	51.4948	2798.74	25.1931	50.1177	3285.05	22.9724	66.9539	84.9844	338.466	97.4392	89.004	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.016	62.8076	53.2812	26.6729	60.5261	22.21	28.2217	37.183	46.4341	47.4457	50.5053	22.62	500.270042	3651.9	4418.73	9.24473	26.6781	42.3237	2865.92	66.7585	124.6	0.228934	93.7551	52.0975	2798.56	25.3195	50.1597	3284.57	22.8745	66.9467	84.0158	338.502	97.2456	88.865	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0165	62.8071	53.2805	26.6719	60.5162	22.21	28.4179	37.1833	46.4327	47.4457	50.4331	21.7464	500.270755	3622.38	4431.45	9.22027	26.1845	42.1497	2864.94	66.6344	124.59	0.229367	93.7559	50.3578	2798.6	25.4065	49.0702	3284.56	23.0161	66.9674	84.0258	338.894	97.0647	88.7153	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.017	62.8071	53.2818	26.6723	60.515	22.21	28.6144	37.1828	46.4319	47.4457	50.6153	22.8232	500.270511	3634.34	4416.32	9.18598	26.4596	42.6362	2864.55	65.4141	124.594	0.228604	93.7618	50.7362	2799.23	25.3398	48.5362	3284.44	23	66.9838	87.2066	338.221	96.8744	88.5687	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0175	62.8081	53.2818	26.6723	60.5138	22.21	28.8082	37.1831	46.4306	47.4457	50.5846	25.5525	500.270664	3644.89	4483.06	9.2035	26.1722	42.1736	2864.52	66.07	124.578	0.233541	93.747	50.8962	2798.9	25.0904	50.1978	3284.95	22.9415	67.0108	88.7963	338.504	96.7284	88.4331	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.018	62.809	53.2835	26.6726	60.5184	22.21	29.0041	37.1835	46.4281	47.4457	50.6709	25.2065	500.270107	3668.81	4443.23	9.26932	26.5818	42.345	2864.75	66.426	124.588	0.236109	93.7504	50.2044	2798.12	25.1556	51.1484	3284.3	22.9499	67.0254	92.6043	338.304	96.5374	88.2772	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0185	62.8086	53.2802	26.6725	60.5173	22.21	29.1959	37.1851	46.4264	47.4457	50.5995	21.2599	500.269477	3643.5	4437.46	9.24022	26.6384	42.3611	2864.81	65.4078	124.564	0.236249	93.7401	50.2309	2797.86	25.2451	48.4344	3284.09	22.842	67.0615	93.1859	338.023	96.3882	88.1108	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.019	62.8072	53.2795	26.6725	60.5107	22.21	29.3866	37.1868	46.4249	47.4457	50.7337	23.3948	500.272954	3672	4440.2	9.2578	26.2819	42.3153	2863.83	65.2925	124.544	0.235927	93.7388	51.2484	2797.56	25.3444	51.5551	3284.31	22.8891	67.0451	93.6677	338.201	96.2461	87.9146	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0195	62.8074	53.2795	26.673	60.5086	22.21	29.5775	37.1875	46.425	47.4457	50.5907	24.5184	500.269664	3672.05	4425.04	9.22381	26.3435	42.6588	2863.92	64.9587	124.523	0.240019	93.7388	49.733	2797.38	25.4016	49.9633	3283.81	23.0697	67.0793	98.2721	338.623	96.0922	87.7503	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.02	62.8061	53.2792	26.6723	60.5045	22.21	29.7703	37.1872	46.4257	47.4457	50.4855	21.2723	500.270275	3655.04	4463.48	9.22553	26.2461	41.9952	2863.4	66.1367	124.484	0.240147	93.7371	51.8641	2797.5	25.2649	49.5648	3283.18	22.8972	67.1092	97.9429	338.612	95.945	87.6153	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0205	62.8054	53.2806	26.673	60.5065	22.21	29.962	37.1859	46.4231	47.4457	50.369	20.9197	500.271595	3644.99	4427.98	9.26014	26.7017	42.2258	2863.32	65.1584	124.475	0.241034	93.7102	50.0238	2797.03	25.3705	49.2184	3283.93	22.9715	67.1167	100.82	338.532	95.8301	87.4442	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.021	62.8053	53.2795	26.6733	60.5069	22.21	30.1493	37.1857	46.4219	47.4457	50.1079	19.8587	500.272786	3633.61	4442.99	9.21026	26.0132	42.1447	2862.73	65.707	124.423	0.246034	93.6888	48.2978	2797.14	25.4302	48.2361	3283.92	22.8517	67.1661	100.614	338.087	95.7116	87.2958	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0215	62.8046	53.279	26.6727	60.4992	22.21	30.3386	37.184	46.4208	47.4457	50.0865	23.5435	500.271144	3661.26	4411.86	9.21835	26.1747	42.3735	2862.49	66.0676	124.391	0.246091	93.6936	49.9744	2797.06	25.3691	49.8831	3282.83	22.8401	67.1785	103.632	338.623	95.5782	87.1557	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.022	62.8055	53.279	26.6723	60.5012	22.21	30.5243	37.1835	46.4205	47.4457	49.7233	20.3423	500.271111	3663.94	4489.97	9.16188	26.1709	42.5266	2862.37	65.8766	124.36	0.247816	93.6597	51.0456	2796.6	25.3869	49.8776	3283.3	22.888	67.1771	107.501	338.626	95.4588	87.026	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0225	62.8046	53.2801	26.6722	60.5	22.21	30.7111	37.1827	46.4213	47.4457	49.515	22.1367	500.271674	3626.33	4501.66	9.17904	26.2766	42.7859	2862.16	66.3722	124.337	0.248794	93.6717	47.706	2796.61	25.5222	49.891	3282.59	22.8842	67.2121	108.647	338.422	95.3645	86.8934	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.023	62.8043	53.2778	26.6723	60.5075	22.21	30.896	37.1796	46.4213	47.4457	49.3139	23.1769	500.269365	3680.72	4457.25	9.19274	26.1569	42.326	2861.15	65.6439	124.285	0.248674	93.6585	51.8537	2795.8	25.0883	50.0478	3282.69	22.8269	67.2357	108.614	339.078	95.269	86.7657	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0235	62.8059	53.2751	26.6724	60.5134	22.21	31.0798	37.1765	46.4214	47.4457	49.1691	22.6343	500.27086	3630.1	4431.94	9.13642	26.1682	42.5693	2861.04	65.8829	124.257	0.253388	93.6288	49.5896	2795.16	25.4859	49.4256	3282.64	22.7662	67.2373	107.744	338.302	95.1784	86.6583	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.024	62.8044	53.2744	26.673	60.5167	22.21	31.2636	37.1802	46.4222	47.4457	48.8045	24.1917	500.268375	3659.13	4488.98	9.17832	26.4569	42.2509	2860.37	65.1321	124.211	0.253916	93.6057	48.7181	2795.63	25.2669	50.5553	3282.31	23.0919	67.2682	112.648	338.742	95.1284	86.486	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0245	62.8056	53.2752	26.6732	60.5255	22.21	31.446	37.1752	46.4242	47.4457	48.622	21.7607	500.271475	3659.05	4448.63	9.29682	26.2603	42.3533	2860.03	65.5356	124.183	0.25774	93.5918	48.2465	2794.69	25.1977	47.9206	3282.2	22.866	67.2966	113.786	338.687	95.0388	86.3693	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.025	62.8056	53.2731	26.6742	60.5318	22.21	31.626	37.1789	46.4228	47.4457	48.2986	22.4534	500.270464	3650.84	4493.07	9.25572	26.6064	42.2219	2860.49	65.0894	124.134	0.255678	93.5942	48.8851	2794.93	25.1906	49.4586	3281.56	22.7555	67.323	114.787	338.367	94.9607	86.2296	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.0255	62.806	53.2739	26.6745	60.5288	22.21	31.8021	37.1771	46.4212	47.4457	48.1084	20.0089	500.270593	3632.08	4473.41	9.17869	26.4135	42.3996	2860.08	65.391	124.074	0.258443	93.5697	48.5476	2794.24	25.3761	49.0594	3281.17	22.9031	67.3448	116.926	338.451	94.8978	86.0852	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
0.026	62.8049	53.2695	26.6742	60.521	22.21	31.979	37.1767	46.4233	47.4457	47.7604	21.3273	500.271052	3658.04	4448.81	9.27442	26.1913	42.4223	2859.36	65.8892	124.051	0.261792	93.5294	48.8508	2793.83	25.4056	51.0663	3281.13	22.9874	67.3514	118.551	338.751	94.8348	85.9377	32.1497	14.8785	18.8517	5.99876	16.6687	4.05438	32.6297	21.7036	13.2975	0.895836	16.1374	5.39613	6.67536	3.26453	0.0107149	0.574717	0.186136	53.7631	43.9857
